,Unnamed: 0.1,overall,verified,reviewTime,reviewerID,asin,style,reviewerName,reviewText,summary,unixReviewTime,vote,image,reviewTextClean,length,predictedSentiment,predictedSentimentConfidence
67,231,4.0,True,"11 7, 2017",A3PZ1TJ71WPLXV,B001IKJOLW,"{'Size:': ' 9 B(M) US', 'Color:': ' Wolf Grey/Black-pink Blast/White'}",Mellany Upshaw,Nice fit,Four Stars,1510012800,,,nice fit,8,1,1.0
68,1517,4.0,False,"11 21, 2016",AUDAQGK21DH1Z,B009MA34NY,"{'Size:': ' 6.5 B(M) US', 'Color:': ' Cool Grey/Rage Green/Hyper Turquoise'}",Yusra,"i bought a pair from DSW for 50$ and they are very comfortable but i bought a size 6.5 when I normally where a size 7.  and even the 6.5 feels a little roomy.  I have wide flat feet btw.  im not sure if I will keep them even though i love their look and comfort.  I've been having feet problems while taking a gym class and I think they won't give me enough support when running.  they're great for wearing at home or gym and doing exercises in one place- extremely light weight and flexible, but i don't know if they'll last long if you use them everywhere else.  :(  i really like them but i cant just buy 2 different shoes.
also, i really like the strings inside the lining on the side of the shoes to adjust and make the shoe fit snug. it makes me feel secure :D",very comfortable but limited use,1479686400,,,bought pair dsw comfortable bought size normally size even feel little roomy wide flat foot btw im sure keep even though love look comfort foot problem taking gym class think give enough support running great wearing home gym exercise one place extremely light weight flexible know last long use everywhere else really like cant buy different shoe also really like string inside lining side shoe adjust make shoe fit snug make feel secure,766,1,1.0
69,1696,5.0,True,"10 25, 2017",AF70T61UO8MCD,B0092UF54A,"{'Size:': ' 8.5 B(M) US', 'Color:': ' White/Metallic Silver/Black'}",Deb Lyon,Great shoes,Five Stars,1508889600,,,great shoe,11,1,1.0
70,986,5.0,True,"08 21, 2017",A2R0RL0TF6E9VC,B0014F7B98,"{'Size:': ' 10 B(M) US', 'Color:': ' Hyper Jade/Mtlc Silver/Hyper Turq'}",SadDad,Great! Super comfy and cute! No issues and fit perfect!,perfect,1503273600,,,great super comfy cute issue fit perfect,55,1,1.0
71,213,5.0,True,"12 29, 2017",A2GBBOXDACUA6,B001IKJOLW,"{'Size:': ' 8.5 D - Wide', 'Color:': ' Cool Grey / Volt - Wolf Grey - Pure Platinum'}",Amazon Customer,"My wife loves these shoes. We have both been wearing sketchers and new balance for several years and recently we have both purchased Nike. There is a reason why Nike is still number 1 after all these years, you just cant beat their comfort.",My wife loves these shoes. We have both been ...,1514505600,,,wife love shoe wearing sketcher new balance several year recently purchased nike reason nike still number year cant beat comfort,240,1,1.0
72,1903,5.0,True,"10 17, 2016",A3GJ2XW7W3VC5L,B0092UF54A,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Cool Grey/Pure Platinum/White/Volt'}",Meredith P,Fit like a dream! Great for cross-training/HITT videos I do everyday. Great for walking too. Look amazing!,Great sneakers!,1476662400,5.0,,fit like dream great cross training hitt video everyday great walking look amazing,106,1,1.0
73,813,4.0,True,"10 11, 2016",A2QVLSH9P0BFA6,B0058YEJ5K,"{'Size:': ' 8 B(M) US', 'Color:': ' White/Hyper Pink/Pure Platinum/Wolf Grey'}",KayH,"I bought these sneakers for boot camp class.  They are very light weight and different than other sneakers that I have owned.  Have only used them a few times, but like them so far.",but like them so far,1476144000,,,bought sneaker boot camp class light weight different sneaker owned used time like far,181,1,1.0
74,3170,5.0,True,"07 4, 2018",A1DHIMM5SZGIIL,B005AGO4LU,"{'Size:': ' 8 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Ang,I absolutely LOVE these shoes. These are my absolute favorite. So light and comfortable. These are actually my 2nd pair. I am still wearing my 1st pair after 2 years and they look good still. I am just afraid they are going to disappear and I want a back up pair for when my 1st pair wears out. These have been the best shoes I've owned!,I absolutely LOVE these shoes,1530662400,,,absolutely love shoe absolute favorite light comfortable actually nd pair still wearing st pair year look good still afraid going disappear want back pair st pair wear best shoe owned,337,1,1.0
75,837,5.0,False,"07 22, 2016",AK1X6JAJ2L389,B0058YEJ5K,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Wolf Grey/Platinum/White/Crimson'}",S. Vanhoose,"I bought a wide size of these at a local store and they are amazing!  Soft, comfy, with moderate support.  Not a cloud to walk on, but not minimalist.  The wide size is perfect for my wide feet with high arches.  The shoe tends to run about a half size long though, especially for Nike.  I am working on getting in shape, and these shoes feel good all day... No rubbing on my big toe joint or pinkie toe or heel.  Very pleased.",Great shoes,1469145600,,,bought wide size local store amazing soft comfy moderate support cloud walk minimalist wide size perfect wide foot high arch shoe tends run half size long though especially nike working getting shape shoe feel good day rubbing big toe joint pinkie toe heel pleased,427,1,1.0
76,2366,2.0,True,"03 28, 2016",A2GJUMX0CRHLIN,B010RRWKT4,"{'Size:': ' 13 M US', 'Color:': ' Cool Grey/Team Orange/White/Metallic Platinum'}",Amazon Customer,"These shoes are poorly constructed and I don't expect them to last more that one summer.  Would not recommend, and will not order another Nike downshifter series again",Cheap,1459123200,,,shoe poorly constructed expect last one summer would recommend order another nike downshifter series,167,0,1.0
77,1059,5.0,True,"04 15, 2017",AKJVCU7H1KDWI,B0014F7B98,"{'Size:': ' 6 B(M) US', 'Color:': ' black'}",madison,I have been wearing for a solid week during my work outs & they are great for comfort and they are light weight.,Love these shoes,1492214400,,,wearing solid week work out great comfort light weight,112,1,1.0
78,1124,1.0,True,"01 4, 2017",A199ICSPL9EXJ5,B0014F7B98,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Black/Wolf Grey/White/Pink'}",KaDecha Richardson,"Returning these. the pictures on here make the shoe appear all black with a touch of pink in the check. however, the whole shoe has pink coming through. I was looking for an all black shoe. I ordered the Nike Women's Flex Supreme TR3 instead and love them!!!",I ordered the Nike Women's Flex Supreme TR3 instead and love them!,1483488000,,,returning picture make shoe appear black touch pink check however whole shoe pink coming looking black shoe ordered nike woman flex supreme tr instead love,258,0,1.0
79,86,3.0,True,"12 14, 2012",A12DWXDNZQTKXQ,B0017LGD34,,TDL Chicago,"they are fine for the value, particularly since I lose so many
reading glasses.  some of the screws do require constant
tightening.",loose screws,1355443200,,,fine value particularly since lose many reading glass screw require constant tightening,131,1,0.75
80,363,5.0,True,"03 18, 2017",A25SOIZ0IZE1YY,B001IKJOLW,"{'Size:': ' 8 B(M) US', 'Color:': ' Racer Blue/Obsidian/Blue Tint'}",vp22,I have gotten so many compliments on the blue color and look of this shoe.  It is super comfortable.  The grip is wonderful for my indoor gym cross training classes.  I always order a half size larger in Nike brand shoes and thy fit perfectly as I did with this shoe.,Love These Shoes!,1489795200,8.0,,gotten many compliment blue color look shoe super comfortable grip wonderful indoor gym cross training class always order half size larger nike brand shoe thy fit perfectly shoe,267,1,1.0
81,3082,5.0,True,"07 13, 2016",A2GXUQFUWMZ2FH,B014IBJKNO,"{'Size:': ' 9 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",carlcalico,Love these shoes. My feet have been weird since I was pregnant and my old shoes were uncomfortable. These are very comfy and help me get active. They are also stylish and go with anything.,Love Love Love,1468368000,,,love shoe foot weird since pregnant old shoe uncomfortable comfy help get active also stylish go anything,188,1,1.0
82,1530,5.0,True,"10 25, 2016",A3CXL2P49AQQRH,B009MA34NY,"{'Size:': ' 6 B(M) US', 'Color:': ' black'}",Sofiya kantor,Really comfortable and very cute.,Five Stars,1477353600,,,really comfortable cute,33,1,1.0
83,1839,5.0,True,"02 11, 2017",A2T47RI1J0I7JM,B0092UF54A,"{'Size:': ' 6.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Brooke R,Light weight and comfortable,Five Stars,1486771200,,,light weight comfortable,28,1,1.0
84,2309,5.0,True,"06 19, 2016",AXVYVUK058AM3,B005AGO4LU,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",HP,"Wore these for the first time hiking the bluffs. Not the best traction on well worn rocks, but super comfy. No blisters, no achilles pain like with other shoes. Will continue to purchase Nike shoes, because my feet love them for all activities! ( except my home workouts, they drag pretty hard on the carpet)",Love,1466294400,3.0,,wore first time hiking bluff best traction well worn rock super comfy blister achilles pain like shoe continue purchase nike shoe foot love activity except home workout drag pretty hard carpet,308,1,1.0
85,1467,5.0,True,"02 15, 2017",A6BHQ6FNIRI1K,B009MA34NY,"{'Size:': ' 7.5 B(M) US', 'Color:': ' White/Hyper Pink/Pure Platinum/Wolf Grey'}",Donna Omar,"Great shoes - was looking for something to replace my barefeet so I can wear orthotics while kickboxing. These are light weight, hug my feet comfortably and have a thinner upper so I can still feel the bag when I kick AND they have good lateral stability. My feet are on the narrow side so it's hard to find shoes that are snug enough. These are perfect. Oh, and they are really cute too.",Great for kickboxing,1487116800,5.0,['https://images-na.ssl-images-amazon.com/images/I/71RSSpM4BvL._SY88.jpg'],great shoe looking something replace barefeet wear orthotics kickboxing light weight hug foot comfortably thinner upper still feel bag kick good lateral stability foot narrow side hard find shoe snug enough perfect oh really cute,388,1,1.0
86,2522,5.0,True,"07 8, 2017",AXZ02W7FMBC35,B010RRWKT4,"{'Size:': ' 9.5 W US', 'Color:': ' Cool Grey / Volt - Wolf Grey - Pure Platinum'}",Bill Ellenwood II,Love! Great price too.,Exactly what I wanted,1499472000,,,love great price,22,1,1.0
87,915,5.0,True,"02 20, 2018",A3RNGBSBRJ3YAQ,B0014F7B98,"{'Size:': ' 7.5 B(M) US', 'Color:': ' Wolf Grey/Black-pink Blast/White'}",Andrea L Hogan,They were a gift  to my daughter she loved them,Their Cute and Pink,1519084800,,['https://images-na.ssl-images-amazon.com/images/I/71Q1TDIUL6L._SY88.jpg'],gift daughter loved,47,1,1.0
88,1341,5.0,True,"09 16, 2017",AGVYFU0PR5IWV,B009MA34NY,"{'Size:': ' 7.5 B(M) US', 'Color:': ' Black/Green Glow-blue Glow-white'}",Amazon Customer,"On time, nice sneakers. Fit as expected.",nice sneakers. Fit as expected,1505520000,,,time nice sneaker fit expected,40,1,1.0
89,1880,4.0,True,"12 2, 2016",A2VMKNYTJ973O3,B0092UF54A,"{'Size:': ' 9.5 D Wide', 'Color:': ' Cool Grey / Volt - Wolf Grey - Pure Platinum'}",Amazon Customer,Light weight and comfortable.,Four Stars,1480636800,2.0,,light weight comfortable,29,1,1.0
90,1911,5.0,True,"09 18, 2016",A218T4MO2D9DF3,B0092UF54A,"{'Size:': ' 8.5 W US', 'Color:': ' Cool Grey / Volt - Wolf Grey - Pure Platinum'}",Amazon Customer,Very comfortable shoes. I have wide feet with falling arches. These help both and are comfortable enough that I can be in them all day long.,Very comfortable shoes. I have wide feet with falling arches,1474156800,3.0,,comfortable shoe wide foot falling arch help comfortable enough day long,140,1,1.0
91,272,5.0,True,"08 15, 2017",A39U1R8S96YIR4,B001IKJOLW,"{'Size:': ' X-Large', 'Color:': ' Wolf Grey/Platinum/White/Crimson'}",Amazon Customer,Excellent ...!!!,Five Stars,1502755200,,,excellent,16,1,1.0
92,2154,5.0,True,"05 1, 2017",A3D71DQPAAI6O4,B005AGO4LU,"{'Size:': ' 6.5 B(M) US', 'Color:': ' Pink Blast/Stealth/Hyper Pink/White'}",Deanna S. Beres,"I love these and have them in a light blue too. Very light weight, airy, and comfortable.",Five Stars,1493596800,,,love light blue light weight airy comfortable,89,1,1.0
93,1841,4.0,True,"02 6, 2017",ADUWEIS0CHJV8,B0092UF54A,"{'Size:': ' 8 B(M) US', 'Color:': ' Bright Mango/Crimson/White/Blue'}",Julie W.,"Nikes usually run small and I'm a 7.5, so I ordered these in an 8 and they were actually very roomy.  I love them but they are definitely bright orange/coral and not bright crimson like the description said.  I thought they'd be more red in hue to wear with my Ohio State clothes, but instead I use them for running.",I love them but they are definitely bright orange/coral and not ...,1486339200,,,nike usually run small ordered actually roomy love definitely bright orange coral bright crimson like description said thought red hue wear ohio state clothes instead use running,316,1,1.0
94,2840,4.0,True,"11 3, 2017",AHFAVT1MUB29W,B014IBJKNO,"{'Size:': ' 8.5 M US', 'Color:': ' Wolf Grey/Black-pink Blast/White'}",Diego,Shoe was somewhat large,Size problem,1509667200,,,shoe somewhat large,23,1,1.0
95,1377,5.0,True,"07 9, 2017",A3I0ZDRING4F8W,B009MA34NY,"{'Size:': ' 10 B(M) US', 'Color:': ' Racer Blue/Obsidian/Blue Tint'}",S,Just what I needed for Group Fight class. Quick movements and footwork are so easy in these sneakers. Love them.,Perfect,1499558400,,,needed group fight class quick movement footwork easy sneaker love,112,1,1.0
96,1282,5.0,True,"02 21, 2018",A3E05IUHHCTRJC,B009MA34NY,"{'Size:': ' 8 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Sahar Mahboob,Exactly what I expected! Comfortable and chic,Comfortable and,1519171200,,,exactly expected comfortable chic,45,1,1.0
97,2555,5.0,True,"05 5, 2017",A24DSR6Y3A08QM,B010RRWKT4,"{'Size:': ' 8.5 M US', 'Color:': ' Cool Grey/Pure Platinum/White/Volt'}",Luiza A.,I've been using these to exercise and they are nice a roomy and allow my feet to breath. Also love the colors.,I've been using these to exercise and they are nice a roomy and allow my feet to breath,1493942400,,,using exercise nice roomy allow foot breath also love color,110,1,1.0
98,2549,5.0,False,"05 19, 2017",AT7UEQ7UJB0RU,B010RRWKT4,"{'Size:': ' 10 M US', 'Color:': ' Cool Grey/Pure Platinum/White/Volt'}",J.T.,"Love them absolutely comfortable. I'm very picky with sneakers and this ones for the price are great I use them for cross fit , boot camp & they work great . The sole is very flexible , true size . I have a wide feet and they fit perfectly. Very nice looking Great sneakers.",Amazing training Sneakers.,1495152000,4.0,"['https://images-na.ssl-images-amazon.com/images/I/71v+pR+F9YL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/I/71wI75LkECL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/I/71dpEwMzFpL._SY88.jpg']",love absolutely comfortable picky sneaker one price great use cross fit boot camp work great sole flexible true size wide foot fit perfectly nice looking great sneaker,274,1,1.0
